         ns       /testbench/out_x          /testbench/out_z      
          delta                /testbench/out_y                   
          0  +0                  x            x            x 
     626910  +2            2704376      5187270      8328477 
     626930  +2            2801364      5378892      8293981 
     626950  +2            2902048      5577724      8263718 
     626970  +2            3006566      5784008      8237938 
     626990  +2            3115059      5997989      8216908 
     627010  +2            3227673      6219915      8200918 
     627030  +2            3344557      6450037      8190280 
     627050  +2            3465864      6688606      8185328 
     627070  +2            3591752      6935873      8186423 
     627090  +2            3722381      7192090      8193951 
     627110  +2            3857916      7457506      8208329 
     627130  +2            3998524      7732365      8230003 
     627150  +2            4144377      8016907      8259452 
     627170  +2            4295647      8311364      8297189 
     627190  +2            4452510      8615958      8343762 
     627210  +2            4615144      8930898      8399759 
     627230  +2            4783728      9256378      8465808 
     627250  +2            4958440      9592573      8542578 
     627270  +2            5139460      9939636      8630783 
     627290  +2            5326966     10297692      8731183 
     627310  +2            5521134     10666837      8844585 
     627330  +2            5722138     11047129      8971847 
     627350  +2            5930145     11438585      9113877 
     627370  +2            6145318     11841173      9271636 
     627390  +2            6367812     12254806      9446137 
     627410  +2            6597772     12679334      9638447 
     627430  +2            6835333     13114536      9849687 
     627450  +2            7080614     13560113     10081029 
     627470  +2            7333719     14015675     10333698 
     627490  +2            7594732     14480732     10608966 
     627510  +2            7863716     14954685     10908153 
     627530  +2            8140706     15436811     11232618 
     627550  +2            8425710     15926254     11583755 
     627570  +2            8718700     16422010     11962987 
     627590  +2            9019610     16922915     12371754 
     627610  +2            9328332     17427630     12811502 
     627630  +2            9644710     17934630     13283672 
     627650  +2            9968535     18442189     13789679 
     627670  +2           10299537     18948368     14330899 
     627690  +2           10637381     19451003     14908644 
     627710  +2           10981663     19947696     15524137 
     627730  +2           11331898     20435804     16178485 
     627750  +2           11687519     20912434     16872648 
     627770  +2           12047867     21374442     17607406 
     627790  +2           12412186     21818431     18383319 
     627810  +2           12779617     22240759     19200688 
     627830  +2           13149192     22637549     20059514 
     627850  +2           13519830     23004707     20959451 
     627870  +2           13890333     23337947     21899762 
     627890  +2           14259380     23632823     22879273 
     627910  +2           14625530     23884772     23896330 
     627930  +2           14987219     24089163     24948756 
     627950  +2           15342763     24241359     26033813 
     627970  +2           15690364     24336785     27148172 
     627990  +2           16028114     24371010     28287891 
     628010  +2           16354008     24339833     29448403 
     628030  +2           16665954     24239377     30624514 
     628050  +2           16961790     24066191     31810422 
     628070  +2           17239305     23817354     32999748 
     628090  +2           17496260     23490575     34185584 
     628110  +2           17730412     23084298     35360568 
     628130  +2           17939548     22597790     36516968 
     628150  +2           18121510     22031225     37646793 
     628170  +2           18274233     21385750     38741920 
     628190  +2           18395776     20663529     39794232 
     628210  +2           18484360     19867767     40795772 
     628230  +2           18538399     19002704     41738902 
     628250  +2           18556535     18073585     42616466 
     628270  +2           18537669     17086594     43421944 
     628290  +2           18480986     16048765     44149601 
     628310  +2           18385977     14967863     44794619 
     628330  +2           18252456     13852238     45353203 
     628350  +2           18080572     12710667     45822666 
     628370  +2           17870810     11552175     46201478 
     628390  +2           17623988     10385854     46489286 
     628410  +2           17341248      9220678     46686900 
     628430  +2           17024038      8065329     46796244 
     628450  +2           16674088      6928034     46820282 
     628470  +2           16293382      5816419     46762911 
     628490  +2           15884125      4737391     46628840 
     628510  +2           15448705      3697044     46423448 
     628530  +2           14989655      2700592     46152638 
     628550  +2           14509613      1752335     45822684 
     628570  +2           14011281       855647     45440082 
     628590  +2           13497389        12993     45011409 
     628610  +2           12970654      -774031     44543193 
     628630  +2           12433752     -1504645     44041800 
     628650  +2           11889283     -2178813     43513337 
     628670  +2           11339748     -2797163     42963571 
     628690  +2           10787524     -3360899     42397870 
     628710  +2           10234851     -3871714     41821162 
     628730  +2            9683813     -4331702     41237905 
     628750  +2            9136331     -4743273     40652077 
     628770  +2            8594158     -5109072     40067178 
     628790  +2            8058875     -5431909     39486240 
     628810  +2            7531891     -5714694     38911850 
     628830  +2            7014446     -5960378     38346172 
     628850  +2            6507616     -6171909     37790983 
     628870  +2            6012322     -6352188     37247702 
     628890  +2            5529333     -6504038     36717431 
     628910  +2            5059279     -6630181     36200985 
     628930  +2            4602659     -6733214     35698930 
     628950  +2            4159851     -6815600     35211616 
     628970  +2            3731122     -6879656     34739209 
     628990  +2            3316638     -6927549     34281718 
     629010  +2            2916474     -6961297     33839023 
     629030  +2            2530623     -6982767     33410900 
     629050  +2            2159006     -6993679     32997041 
     629070  +2            1801479     -6995612     32597072 
     629090  +2            1457842     -6990009     32210571 
     629110  +2            1127847     -6978185     31837082 
     629130  +2             811205     -6961334     31476126 
     629150  +2             507590     -6940536     31127212 
     629170  +2             216647     -6916766     30789846 
     629190  +2             -62002     -6890902     30463536 
     629210  +2            -328756     -6863730     30147799 
     629230  +2            -584029     -6835954     29842165 
     629250  +2            -828245     -6808203     29546182 
     629270  +2           -1061838     -6781035     29259415 
     629290  +2           -1285245     -6754945     28981452 
     629310  +2           -1498906     -6730372     28711904 
     629330  +2           -1703261     -6707702     28450403 
     629350  +2           -1898747     -6687273     28196606 
     629370  +2           -2085799     -6669381     27950193 
     629390  +2           -2264846     -6654285     27710867 
     629410  +2           -2436309     -6642207     27478355 
     629430  +2           -2600602     -6633340     27252406 
     629450  +2           -2758131     -6627849     27032790 
     629470  +2           -2909292     -6625872     26819298 
     629490  +2           -3054471     -6627528     26611741 
     629510  +2           -3194044     -6632913     26409948 
     629530  +2           -3328375     -6642107     26213767 
     629550  +2           -3457818     -6655174     26023063 
     629570  +2           -3582715     -6672164     25837717 
     629590  +2           -3703397     -6693114     25657625 
     629610  +2           -3820183     -6718050     25482697 
     629630  +2           -3933381     -6746989     25312858 
     629650  +2           -4043288     -6779939     25148045 
     629670  +2           -4150189     -6816900     24988208 
     629690  +2           -4254358     -6857865     24833307 
     629710  +2           -4356058     -6902821     24683315 
     629730  +2           -4455541     -6951751     24538213 
     629750  +2           -4553050     -7004631     24397993 
     629770  +2           -4648815     -7061435     24262655 
     629790  +2           -4743058     -7122131     24132210 
     629810  +2           -4835991     -7186684     24006675 
     629830  +2           -4927815     -7255056     23886077 
     629850  +2           -5018723     -7327207     23770448 
     629870  +2           -5108899     -7403091     23659830 
     629890  +2           -5198516     -7482662     23554270 
     629910  +2           -5287741     -7565869     23453822 
     629930  +2           -5376731     -7652660     23358546 
     629950  +2           -5465635     -7742978     23268509 
     629970  +2           -5554594     -7836764     23183784 
     629990  +2           -5643742     -7933956     23104448 
     630010  +2           -5733204     -8034488     23030584 
     630030  +2           -5823098     -8138289     22962281 
     630050  +2           -5913536     -8245286     22899632 
     630070  +2           -6004620     -8355401     22842734 
     630090  +2           -6096448     -8468550     22791690 
     630110  +2           -6189109     -8584646     22746606 
     630130  +2           -6282685     -8703596     22707591 
     630150  +2           -6377252     -8825300     22674759 
     630170  +2           -6472879     -8949652     22648227 
     630190  +2           -6569628     -9076539     22628114 
     630210  +2           -6667555     -9205842     22614541 
     630230  +2           -6766707     -9337433     22607632 
     630250  +2           -6867126     -9471176     22607513 
     630270  +2           -6968847     -9606925     22614310 
     630290  +2           -7071897     -9744526     22628149 
     630310  +2           -7176297     -9883815     22649157 
     630330  +2           -7282060    -10024617     22677460 
     630350  +2           -7389192    -10166745     22713182 
     630370  +2           -7497691    -10310001     22756445 
     630390  +2           -7607547    -10454176     22807368 
     630410  +2           -7718744    -10599047     22866066 
     630430  +2           -7831256    -10744379     22932648 
     630450  +2           -7945050    -10889923     23007219 
     630470  +2           -8060085    -11035416     23089876 
     630490  +2           -8176309    -11180581     23180707 
     630510  +2           -8293664    -11325127     23279792 
     630530  +2           -8412081    -11468749     23387198 
     630550  +2           -8531483    -11611126     23502982 
     630570  +2           -8651782    -11751924     23627187 
     630590  +2           -8772882    -11890794     23759839 
     630610  +2           -8894676    -12027372     23900950 
     630630  +2           -9017047    -12161282     24050511 
     630650  +2           -9139869    -12292133     24208495 
     630670  +2           -9263005    -12419524     24374853 
     630690  +2           -9386307    -12543040     24549513 
     630710  +2           -9509617    -12662256     24732377 
     630730  +2           -9632767    -12776738     24923322 
     630750  +2           -9755579    -12886044     25122195 
     630770  +2           -9877863    -12989725     25328814 
     630790  +2           -9999421    -13087328     25542966 
     630810  +2          -10120043    -13178398     25764406 
     630830  +2          -10239510    -13262479     25992853 
     630850  +2          -10357595    -13339118     26227993 
     630870  +2          -10474061    -13407866     26469475 
     630890  +2          -10588663    -13468282     26716911 
     630910  +2          -10701149    -13519936     26969877 
     630930  +2          -10811258    -13562411     27227911 
     630950  +2          -10918725    -13595309     27490514 
     630970  +2          -11023280    -13618250     27757149 
     630990  +2          -11124647    -13630880     28027244 
     631010  +2          -11222547    -13632873     28300191 
     631030  +2          -11316701    -13623933     28575350 
     631050  +2          -11406828    -13603800     28852047 
     631070  +2          -11492648    -13572251     29129581 
     631090  +2          -11573883    -13529105     29407222 
     631110  +2          -11650259    -13474227     29684218 
     631130  +2          -11721508    -13407528     29959796 
     631150  +2          -11787369    -13328970     30233168 
     631170  +2          -11847588    -13238568     30503532 
     631190  +2          -11901924    -13136390     30770080 
     631210  +2          -11950146    -13022562     31032001 
     631230  +2          -11992038    -12897265     31288486 
     631250  +2          -12027399    -12760738     31538734 
     631270  +2          -12056046    -12613278     31781957 
     631290  +2          -12077813    -12455238     32017385 
     631310  +2          -12092557    -12287026     32244273 
     631330  +2          -12100154    -12109105     32461904 
     631350  +2          -12100504    -11921987     32669596 
     631370  +2          -12093531    -11726233     32866705 
     631390  +2          -12079184    -11522450     33052632 
     631410  +2          -12057437    -11311284     33226826 
     631430  +2          -12028291    -11093418     33388787 
     631450  +2          -11991773    -10869565     33538070 
     631470  +2          -11947937    -10640466     33674289 
     631490  +2          -11896864    -10406881     33797117 
     631510  +2          -11838662    -10169585     33906289 
     631530  +2          -11773464     -9929364     34001602 
     631550  +2          -11701429     -9687005     34082916 
     631570  +2          -11622741     -9443294     34150154 
     631590  +2          -11537607     -9199008     34203299 
     631610  +2          -11446256     -8954911     34242396 
     631630  +2          -11348938     -8711748     34267547 
     631650  +2          -11245923     -8470242     34278909 
     631670  +2          -11137498     -8231087     34276692 
     631690  +2          -11023967     -7994945     34261154 
     631710  +2          -10905646     -7762442     34232599 
     631730  +2          -10782865     -7534168     34191371 
     631750  +2          -10655963     -7310670     34137853 
     631770  +2          -10525288     -7092454     34072458 
     631790  +2          -10391193     -6879980     33995630 
     631810  +2          -10254037     -6673664     33907834 
     631830  +2          -10114179     -6473876     33809556 
     631850  +2           -9971980     -6280941     33701297 
     631870  +2           -9827799     -6095139     33583569 
     631890  +2           -9681992     -5916704     33456891 
     631910  +2           -9534911     -5745829     33321786 
     631930  +2           -9386900     -5582666     33178777 
     631950  +2           -9238298     -5427325     33028384 
     631970  +2           -9089432     -5279881     32871121 
     631990  +2           -8940622     -5140372     32707494 
     632010  +2           -8792175     -5008804     32537998 
     632030  +2           -8644388     -4885153     32363115 
     632050  +2           -8497543     -4769366     32183315 
     632070  +2           -8351912     -4661366     31999050 
     632090  +2           -8207751     -4561052     31810757 
     632110  +2           -8065302     -4468305     31618854 
     632130  +2           -7924795     -4382986     31423743 
     632150  +2           -7786444     -4304943     31225807 
     632170  +2           -7650448     -4234010     31025410 
     632190  +2           -7516994     -4170011     30822898 
     632210  +2           -7386253     -4112760     30618598 
     632230  +2           -7258383     -4062067     30412820 
     632250  +2           -7133527     -4017736     30205856 
     632270  +2           -7011817     -3979567     29997980 
     632290  +2           -6893370     -3947361     29789451 
     632310  +2           -6778292     -3920917     29580511 
     632330  +2           -6666676     -3900037     29371388 
     632350  +2           -6558605     -3884523     29162294 
     632370  +2           -6454149     -3874183     28953429 
     632390  +2           -6353370     -3868828     28744980 
     632410  +2           -6256318     -3868275     28537121 
     632430  +2           -6163036     -3872347     28330015 
     632450  +2           -6073556     -3880872     28123816 
     632470  +2           -5987905     -3893685     27918667 
     632490  +2           -5906100     -3910630     27714702 
     632510  +2           -5828152     -3931557     27512048 
     632530  +2           -5754067     -3956325     27310824 
     632550  +2           -5683843     -3984799     27111142 
     632570  +2           -5617475     -4016854     26913108 
     632590  +2           -5554951     -4052372     26716822 
     632610  +2           -5496257     -4091243     26522380 
     632630  +2           -5441374     -4133365     26329874 
     632650  +2           -5390280     -4178645     26139390 
     632670  +2           -5342951     -4226996     25951013 
     632690  +2           -5299360     -4278340     25764824 
     632710  +2           -5259477     -4332605     25580901 
     632730  +2           -5223272     -4389728     25399322 
     632750  +2           -5190712     -4449651     25220162 
     632770  +2           -5161765     -4512324     25043494 
     632790  +2           -5136397     -4577703     24869392 
     632810  +2           -5114574     -4645750     24697928 
     632830  +2           -5096261     -4716433     24529174 
     632850  +2           -5081424     -4789726     24363203 
     632870  +2           -5070030     -4865607     24200088 
     632890  +2           -5062045     -4944061     24039902 
     632910  +2           -5057437     -5025075     23882719 
     632930  +2           -5056173     -5108643     23728615 
     632950  +2           -5058223     -5194761     23577666 
     632970  +2           -5063557     -5283430     23429952 
     632990  +2           -5072146     -5374654     23285552 
     633010  +2           -5083963     -5468440     23144549 
     633030  +2           -5098982     -5564798     23007028 
     633050  +2           -5117178     -5663739     22873075 
     633070  +2           -5138529     -5765278     22742781 
     633090  +2           -5163012     -5869431     22616238 
     633110  +2           -5190607     -5976214     22493543 
     633130  +2           -5221295     -6085646     22374794 
     633150  +2           -5255059     -6197745     22260094 
     633170  +2           -5291883     -6312530     22149548 
     633190  +2           -5331753     -6430020     22043267 
     633210  +2           -5374655     -6550233     21941364 
     633230  +2           -5420577     -6673186     21843957 
     633250  +2           -5469508     -6798895     21751168 
     633270  +2           -5521438     -6927374     21663124 
     633290  +2           -5576358     -7058634     21579955 
     633310  +2           -5634260     -7192684     21501796 
     633330  +2           -5695136     -7329529     21428788 
     633350  +2           -5758980     -7469170     21361075 
     633370  +2           -5825785     -7611605     21298806 
     633390  +2           -5895544     -7756825     21242136 
     633410  +2           -5968251     -7904818     21191223 
     633430  +2           -6043899     -8055563     21146232 
     633450  +2           -6122480     -8209035     21107332 
     633470  +2           -6203987     -8365199     21074695 
     633490  +2           -6288410     -8524013     21048500 
     633510  +2           -6375739     -8685426     21028929 
     633530  +2           -6465962     -8849377     21016169 
     633550  +2           -6559065     -9015795     21010410 
     633570  +2           -6655032     -9184598     21011847 
     633590  +2           -6753844     -9355691     21020677 
     633610  +2           -6855479     -9528967     21037101 
     633630  +2           -6959913     -9704304     21061321 
     633650  +2           -7067116     -9881566     21093542 
     633670  +2           -7177056    -10060602     21133970 
     633690  +2           -7289695    -10241243     21182810 
     633710  +2           -7404990    -10423304     21240269 
     633730  +2           -7522893    -10606581     21306550 
     633750  +2           -7643350    -10790851     21381855 
     633770  +2           -7766300    -10975871     21466382 
     633790  +2           -7891674    -11161377     21560324 
     633810  +2           -8019397    -11347083     21663868 
     633830  +2           -8149385    -11532682     21777192 
     633850  +2           -8281546    -11717842     21900464 
     633870  +2           -8415777    -11902209     22033843 
     633890  +2           -8551966    -12085404     22177472 
     633910  +2           -8689991    -12267025     22331480 
     633930  +2           -8829719    -12446644     22495977 
     633950  +2           -8971006    -12623809     22671054 
     633970  +2           -9113694    -12798044     22856779 
     633990  +2           -9257614    -12968848     23053195 
     634010  +2           -9402585    -13135698     23260318 
     634030  +2           -9548410    -13298047     23478131 
     634050  +2           -9694881    -13455328     23706586 
     634070  +2           -9841774    -13606953     23945598 
     634090  +2           -9988852    -13752317     24195042 
     634110  +2          -10135863    -13890797     24454752 
     634130  +2          -10282541    -14021759     24724518 
     634150  +2          -10428605    -14144556     25004080 
     634170  +2          -10573760    -14258535     25293130 
     634190  +2          -10717697    -14363038     25591308 
     634210  +2          -10860094    -14457409     25898198 
     634230  +2          -11000615    -14540995     26213328 
     634250  +2          -11138912    -14613152     26536169 
     634270  +2          -11274625    -14673252     26866133 
     634290  +2          -11407384    -14720686     27202572 
     634310  +2          -11536810    -14754871     27544779 
     634330  +2          -11662516    -14775255     27891988 
     634350  +2          -11784108    -14781325     28243376 
     634370  +2          -11901187    -14772610     28598062 
     634390  +2          -12013352    -14748691     28955114 
     634410  +2          -12120202    -14709205     29313549 
     634430  +2          -12221335    -14653851     29672338 
     634450  +2          -12316356    -14582396     30030412 
     634470  +2          -12404874    -14494680     30386664 
     634490  +2          -12486508    -14390623     30739960 
     634510  +2          -12560888    -14270226     31089144 
     634530  +2          -12627660    -14133578     31433044 
     634550  +2          -12686485    -13980856     31770484 
     634570  +2          -12737047    -13812328     32100288 
     634590  +2          -12779051    -13628356     32421293 
     634610  +2          -12812227    -13429392     32732358 
     634630  +2          -12836336    -13215980     33032371 
     634650  +2          -12851166    -12988752     33320259 
     634670  +2          -12856541    -12748427     33595000 
     634690  +2          -12852318    -12495803     33855629 
     634710  +2          -12838392    -12231753     34101248 
     634730  +2          -12814696    -11957221     34331031 
     634750  +2          -12781201    -11673210     34544235 
     634770  +2          -12737921    -11380778     34740203 
     634790  +2          -12684908    -11081025     34918371 
     634810  +2          -12622257    -10775086     35078271 
     634830  +2          -12550102    -10464120     35219533 
     634850  +2          -12468619    -10149302     35341889 
     634870  +2          -12378021     -9831809     35445171 
     634890  +2          -12278560     -9512812     35529312 
     634910  +2          -12170523     -9193467     35594342 
     634930  +2          -12054232     -8874904     35640387 
     634950  +2          -11930040     -8558219     35667665 
     634970  +2          -11798329     -8244464     35676478 
     634990  +2          -11659507     -7934642     35667210 
     635010  +2          -11514005     -7629699     35640318 
     635030  +2          -11362275     -7330520     35596325 
     635050  +2          -11204785     -7037921     35535814 
     635070  +2          -11042017     -6752650     35459419 
     635090  +2          -10874464     -6475380     35367818 
     635110  +2          -10702625     -6206711     35261724 
     635130  +2          -10527004     -5947168     35141878 
     635150  +2          -10348105     -5697199     35009041 
     635170  +2          -10166429     -5457181     34863988 
     635190  +2           -9982474     -5227417     34707500 
     635210  +2           -9796730     -5008142     34540358 
     635230  +2           -9609676     -4799524     34363338 
     635250  +2           -9421780     -4601667     34177204 
     635270  +2           -9233495     -4414618     33982704 
     635290  +2           -9045258     -4238369     33780569 
     635310  +2           -8857489     -4072861     33571505 
     635330  +2           -8670590     -3917990     33356192 
     635350  +2           -8484942     -3773611     33135284 
     635370  +2           -8300906     -3639542     32909404 
     635390  +2           -8118822     -3515570     32679144 
     635410  +2           -7939008     -3401454     32445064 
     635430  +2           -7761760     -3296930     32207693 
     635450  +2           -7587353     -3201715     31967526 
     635470  +2           -7416040     -3115510     31725027 
     635490  +2           -7248051     -3038006     31480629 
     635510  +2           -7083597     -2968883     31234735 
     635530  +2           -6922866     -2907818     30987717 
     635550  +2           -6766029     -2854485     30739920 
     635570  +2           -6613235     -2808557     30491661 
     635590  +2           -6464615     -2769710     30243231 
     635610  +2           -6320283     -2737624     29994899 
     635630  +2           -6180336     -2711985     29746909 
     635650  +2           -6044854     -2692487     29499484 
     635670  +2           -5913903     -2678832     29252829 
     635690  +2           -5787534     -2670732     29007129 
     635710  +2           -5665784     -2667911     28762553 
     635730  +2           -5548680     -2670103     28519253 
     635750  +2           -5436236     -2677055     28277369 
     635770  +2           -5328456     -2688526     28037027 
     635790  +2           -5225334     -2704288     27798342 
     635810  +2           -5126856     -2724126     27561417 
     635830  +2           -5033000     -2747839     27326347 
     635850  +2           -4943736     -2775238     27093217 
     635870  +2           -4859030     -2806147     26862107 
     635890  +2           -4778840     -2840403     26633088 
     635910  +2           -4703120     -2877856     26406226 
     635930  +2           -4631821     -2918369     26181582 
     635950  +2           -4564890     -2961815     25959213 
     635970  +2           -4502270     -3008080     25739171 
     635990  +2           -4443904     -3057062     25521507 
     636010  +2           -4389731     -3108669     25306267 
     636030  +2           -4339690     -3162819     25093496 
     636050  +2           -4293719     -3219442     24883237 
     636070  +2           -4251756     -3278476     24675532 
     636090  +2           -4213738     -3339869     24470423 
     636110  +2           -4179603     -3403579     24267950 
     636130  +2           -4149290     -3469571     24068153 
     636150  +2           -4122739     -3537818     23871073 
     636170  +2           -4099891     -3608302     23676751 
     636190  +2           -4080689     -3681011     23485228 
     636210  +2           -4065077     -3755941     23296548 
     636230  +2           -4053002     -3833094     23110754 
     636250  +2           -4044412     -3912478     22927891 
     636270  +2           -4039259     -3994107     22748006 
     636290  +2           -4037496     -4078001     22571148 
     636310  +2           -4039079     -4164184     22397368 
     636330  +2           -4043966     -4252685     22226719 
     636350  +2           -4052120     -4343538     22059257 
     636370  +2           -4063504     -4436781     21895040 
     636390  +2           -4078086     -4532455     21734129 
     636410  +2           -4095835     -4630605     21576589 
     636430  +2           -4116725     -4731280     21422487 
     636450  +2           -4140732     -4834531     21271895 
     636470  +2           -4167834     -4940411     21124887 
     636490  +2           -4198013     -5048977     20981542 
     636510  +2           -4231254     -5160286     20841944 
     636530  +2           -4267545     -5274398     20706180 
     636550  +2           -4306876     -5391374     20574342 
     636570  +2           -4349240     -5511277     20446527 
     636590  +2           -4394633     -5634169     20322837 
     636610  +2           -4443053     -5760113     20203379 
     636630  +2           -4494501     -5889172     20088266 
     636650  +2           -4548981     -6021410     19977617 
     636670  +2           -4606498     -6156888     19871557 
     636690  +2           -4667061     -6295667     19770217 
     636710  +2           -4730679     -6437807     19673734 
     636730  +2           -4797364     -6583365     19582253 
     636750  +2           -4867130     -6732395     19495926 
     636770  +2           -4939992     -6884950     19414911 
     636790  +2           -5015967     -7041077     19339375 
     636810  +2           -5095073     -7200820     19269492 
     636830  +2           -5177329     -7364219     19205444 
     636850  +2           -5262755     -7531307     19147421 
     636870  +2           -5351371     -7702111     19095622 
     636890  +2           -5443197     -7876652     19050254 
     636910  +2           -5538254     -8054943     19011532 
     636930  +2           -5636563     -8236987     18979681 
     636950  +2           -5738143     -8422779     18954934 
     636970  +2           -5843012     -8612302     18937534 
     636990  +2           -5951188     -8805528     18927731 
     637010  +2           -6062686     -9002417     18925784 
     637030  +2           -6177520     -9202914     18931962 
     637050  +2           -6295700     -9406950     18946541 
     637070  +2           -6417234     -9614438     18969805 
     637090  +2           -6542125     -9825274     19002046 
     637110  +2           -6670374    -10039335     19043562 
     637130  +2           -6801975    -10256477     19094659 
     637150  +2           -6936917    -10476533     19155648 
     637170  +2           -7075184    -10699314     19226844 
     637190  +2           -7216752    -10924604     19308567 
     637210  +2           -7361590    -11152161     19401138 
     637230  +2           -7509660    -11381714     19504880 
     637250  +2           -7660913    -11612962     19620115 
     637270  +2           -7815290    -11845571     19747162 
     637290  +2           -7972723    -12079174     19886337 
     637310  +2           -8133132    -12313369     20037947 
     637330  +2           -8296423    -12547716     20202292 
     637350  +2           -8462490    -12781739     20379658 
     637370  +2           -8631211    -13014922     20570317 
     637390  +2           -8802450    -13246708     20774521 
     637410  +2           -8976054    -13476500     20992501 
     637430  +2           -9151853    -13703658     21224461 
     637450  +2           -9329658    -13927500     21470575 
     637470  +2           -9509262    -14147303     21730983 
     637490  +2           -9690436    -14362301     22005783 
     637510  +2           -9872931    -14571688     22295030 
     637530  +2          -10056477    -14774619     22598730 
     637550  +2          -10240780    -14970210     22916832 
     637570  +2          -10425524    -15157544     23249226 
     637590  +2          -10610369    -15335671     23595736 
     637610  +2          -10794952    -15503614     23956115 
     637630  +2          -10978885    -15660372     24330039 
     637650  +2          -11161756    -15804927     24717103 
     637670  +2          -11343130    -15936250     25116814 
     637690  +2          -11522549    -16053307     25528589 
     637710  +2          -11699532    -16155067     25951751 
     637730  +2          -11873577    -16240513     26385525 
     637750  +2          -12044161    -16308648     26829034 
     637770  +2          -12210743    -16358508     27281301 
     637790  +2          -12372766    -16389171     27741245 
     637810  +2          -12529657    -16399769     28207685 
     637830  +2          -12680834    -16389500     28679340 
     637850  +2          -12825704    -16357639     29154833 
     637870  +2          -12963671    -16303551     29632696 
     637890  +2          -13094136    -16226703     30111376 
     637910  +2          -13216502    -16126672     30589245 
     637930  +2          -13330181    -16003162     31064608 
     637950  +2          -13434595    -15856008     31535716 
     637970  +2          -13529182    -15685188     32000776 
     637990  +2          -13613401    -15490829     32457970 
     638010  +2          -13686739    -15273215     32905466 
     638030  +2          -13748711    -15032788     33341437 
     638050  +2          -13798871    -14770152     33764078 
     638070  +2          -13836812    -14486072     34171625 
     638090  +2          -13862174    -14181472     34562371 
     638110  +2          -13874647    -13857429     34934686 
     638130  +2          -13873975    -13515166     35287033 
     638150  +2          -13859960    -13156043     35617985 
     638170  +2          -13832464    -12781545     35926242 
     638190  +2          -13791413    -12393266     36210642 
     638210  +2          -13736798    -11992896     36470176 
     638230  +2          -13668677    -11582203     36703997 
     638250  +2          -13587175    -11163012     36911427 
     638270  +2          -13492482    -10737189     37091961 
     638290  +2          -13384854    -10306619     37245274 
     638310  +2          -13264611     -9873186     37371215 
     638330  +2          -13132134     -9438755     37469810 
     638350  +2          -12987862     -9005152     37541253 
     638370  +2          -12832288     -8574144     37585899 
     638390  +2          -12665955     -8147427     37604257 
     638410  +2          -12489450     -7726608     37596977 
     638430  +2          -12303402     -7313192     37564836 
     638450  +2          -12108472     -6908573     37508726 
     638470  +2          -11905351     -6514023     37429639 
     638490  +2          -11694753     -6130688     37328649 
     638510  +2          -11477407     -5759581     37206900 
     638530  +2          -11254055     -5401581     37065588 
     638550  +2          -11025443     -5057433     36905947 
     638570  +2          -10792318     -4727749     36729233 
     638590  +2          -10555421     -4413010     36536713 
     638610  +2          -10315484     -4113574     36329650 
     638630  +2          -10073222     -3829680     36109293 
     638650  +2           -9829334     -3561454     35876865 
     638670  +2           -9584495     -3308918     35633557 
     638690  +2           -9339356     -3072000     35380519 
     638710  +2           -9094538     -2850540     35118852 
     638730  +2           -8850632     -2644301     34849606 
     638750  +2           -8608198     -2452978     34573775 
     638770  +2           -8367760     -2276205     34292293 
     638790  +2           -8129809     -2113567     34006036 
     638810  +2           -7894800     -1964606     33715817 
     638830  +2           -7663152     -1828830     33422390 
     638850  +2           -7435249     -1705719     33126448 
     638870  +2           -7211440     -1594735     32828626 
     638890  +2           -6992038     -1495326     32529503 
     638910  +2           -6777323     -1406931     32229603 
     638930  +2           -6567543     -1328989     31929399 
     638950  +2           -6362912     -1260938     31629316 
     638970  +2           -6163617     -1202225     31329732 
     638990  +2           -5969813     -1152305     31030985 
     639010  +2           -5781630     -1110646     30733372 
     639030  +2           -5599170     -1076731     30437154 
     639050  +2           -5422513     -1050060     30142559 
     639070  +2           -5251715     -1030153     29849785 
     639090  +2           -5086811     -1016550     29559003 
     639110  +2           -4927817     -1008811     29270360 
     639130  +2           -4774731     -1006519     28983979 
     639150  +2           -4627536     -1009278     28699965 
     639170  +2           -4486198     -1016717     28418405 
     639190  +2           -4350672     -1028484     28139371 
     639210  +2           -4220900     -1044252     27862921 
     639230  +2           -4096813     -1063716     27589102 
     639250  +2           -3978333     -1086590     27317949 
     639270  +2           -3865375     -1112612     27049490 
     639290  +2           -3757846     -1141539     26783745 
     639310  +2           -3655647     -1173147     26520728 
     639330  +2           -3558675     -1207233     26260446 
     639350  +2           -3466822     -1243611     26002904 
     639370  +2           -3379978     -1282112     25748101 
     639390  +2           -3298031     -1322585     25496035 
     639410  +2           -3220866     -1364894     25246700 
     639430  +2           -3148368     -1408919     25000090 
     639450  +2           -3080421     -1454553     24756197 
     639470  +2           -3016911     -1501704     24515011 
     639490  +2           -2957724     -1550292     24276523 
     639510  +2           -2902747     -1600250     24040724 
     639530  +2           -2851869     -1651521     23807604 
     639550  +2           -2804981     -1704060     23577154 
     639570  +2           -2761977     -1757832     23349365 
     639590  +2           -2722753     -1812812     23124229 
     639610  +2           -2687209     -1868982     22901739 
     639630  +2           -2655248     -1926334     22681888 
     639650  +2           -2626775     -1984868     22464672 
     639670  +2           -2601701     -2044591     22250087 
     639690  +2           -2579939     -2105516     22038131 
     639710  +2           -2561407     -2167664     21828803 
     639730  +2           -2546027     -2231061     21622103 
     639750  +2           -2533724     -2295739     21418033 
